sensor,depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,Sensor,Gain
240115,9,1531107720,           2018-07-09 03:42:00,           2018-07-08 21:42:00,3.05,6.573,42.28844,10
240115,9,1531109520,           2018-07-09 04:12:00,           2018-07-08 22:12:00,3.05,6.554,41.69912,10
240115,9,1531111320,           2018-07-09 04:42:00,           2018-07-08 22:42:00,3.05,6.651,35.83565,10
240115,9,1531113120,           2018-07-09 05:12:00,           2018-07-08 23:12:00,3.05,6.602,43.43446,10
240115,9,1531114920,           2018-07-09 05:42:00,           2018-07-08 23:42:00,3.05,6.563,45.92415,10
240115,9,1531116720,           2018-07-09 06:12:00,           2018-07-09 00:12:00,3.07,6.534,42.04153,10
240115,9,1531118520,           2018-07-09 06:42:00,           2018-07-09 00:42:00,3.05,6.612,35.00844,10
240115,9,1531120320,           2018-07-09 07:12:00,           2018-07-09 01:12:00,3.05,6.651,24.30624,10
240115,9,1531122120,           2018-07-09 07:42:00,           2018-07-09 01:42:00,3.05,6.671,41.47708,10
240115,9,1531123920,           2018-07-09 08:12:00,           2018-07-09 02:12:00,3.05,6.505,43.47295,10
240115,9,1531125720,           2018-07-09 08:42:00,           2018-07-09 02:42:00,3.05,6.563,41.79169,10
240115,9,1531127520,           2018-07-09 09:12:00,           2018-07-09 03:12:00,3.07,6.602,41.08779,10
240115,9,1531129320,           2018-07-09 09:42:00,           2018-07-09 03:42:00,3.05,6.573,34.5026,10
240115,9,1531131120,           2018-07-09 10:12:00,           2018-07-09 04:12:00,3.05,6.651,30.77705,10
240115,9,1531132920,           2018-07-09 10:42:00,           2018-07-09 04:42:00,3.05,6.622,48.03397,10
240115,9,1531134720,           2018-07-09 11:12:00,           2018-07-09 05:12:00,3.05,6.456,48.33481,10
240115,9,1531136520,           2018-07-09 11:42:00,           2018-07-09 05:42:00,3.05,6.475,46.67311,10
240115,9,1531138320,           2018-07-09 12:12:00,           2018-07-09 06:12:00,3.05,6.534,46.44388,10
240115,9,1531140120,           2018-07-09 12:42:00,           2018-07-09 06:42:00,3.05,6.563,43.09847,10
240115,9,1531141920,           2018-07-09 13:12:00,           2018-07-09 07:12:00,3.05,6.661,33.09913,10
240115,9,1531143720,           2018-07-09 13:42:00,           2018-07-09 07:42:00,3.05,6.632,41.71826,10
240115,9,1531145520,           2018-07-09 14:12:00,           2018-07-09 08:12:00,3.05,6.573,44.82515,10
240115,9,1531147320,           2018-07-09 14:42:00,           2018-07-09 08:42:00,3.05,6.563,44.17525,10
240115,9,1531149120,           2018-07-09 15:12:00,           2018-07-09 09:12:00,3.05,6.602,40.7453,10
240115,9,1531150920,           2018-07-09 15:42:00,           2018-07-09 09:42:00,3.05,6.641,34.10863,10
240115,9,1531152720,           2018-07-09 16:12:00,           2018-07-09 10:12:00,3.05,6.768,39.60522,10
240115,9,1531154520,           2018-07-09 16:42:00,           2018-07-09 10:42:00,3.05,6.622,50.75491,10
240115,9,1531156320,           2018-07-09 17:12:00,           2018-07-09 11:12:00,3.05,6.622,49.19221,10
240115,9,1531158120,           2018-07-09 17:42:00,           2018-07-09 11:42:00,3.05,6.554,47.22827,10
240115,9,1531159920,           2018-07-09 18:12:00,           2018-07-09 12:12:00,3.05,6.583,43.46855,10
240115,9,1531161720,           2018-07-09 18:42:00,           2018-07-09 12:42:00,3.05,6.768,33.32061,10
240115,9,1531163520,           2018-07-09 19:12:00,           2018-07-09 13:12:00,3.05,6.7,41.45102,10
240115,9,1531165320,           2018-07-09 19:42:00,           2018-07-09 13:42:00,3.05,6.612,38.94897,10
240115,9,1531167120,           2018-07-09 20:12:00,           2018-07-09 14:12:00,3.05,6.68,35.51783,10
240115,9,1531168920,           2018-07-09 20:42:00,           2018-07-09 14:42:00,3.05,6.593,33.89421,10
240115,9,1531170720,           2018-07-09 21:12:00,           2018-07-09 15:12:00,3.05,6.671,30.34011,10
240115,9,1531172520,           2018-07-09 21:42:00,           2018-07-09 15:42:00,3.05,6.671,12.5077,10
240115,9,1531174320,           2018-07-09 22:12:00,           2018-07-09 16:12:00,3.05,6.563,40.18917,10
240115,9,1531176120,           2018-07-09 22:42:00,           2018-07-09 16:42:00,3.05,6.651,6.549497,10
240115,9,1531177920,           2018-07-09 23:12:00,           2018-07-09 17:12:00,3.05,6.593,13.29929,10
240115,9,1531179720,           2018-07-09 23:42:00,           2018-07-09 17:42:00,3.03,6.651,328.7243,1
240115,9,1531181520,           2018-07-10 00:12:00,           2018-07-09 18:12:00,3.04,6.69,362.4292,1
240115,9,1531183320,           2018-07-10 00:42:00,           2018-07-09 18:42:00,3.04,6.641,359.4375,1
240115,9,1531185120,           2018-07-10 01:12:00,           2018-07-09 19:12:00,3.04,6.651,355.9966,1
240115,9,1531186920,           2018-07-10 01:42:00,           2018-07-09 19:42:00,3.04,6.71,299.5334,1
240115,9,1531188720,           2018-07-10 02:12:00,           2018-07-09 20:12:00,3.04,6.573,21.18077,10
240115,9,1531190520,           2018-07-10 02:42:00,           2018-07-09 20:42:00,3.03,6.612,378.3706,1
240115,9,1531192320,           2018-07-10 03:12:00,           2018-07-09 21:12:00,3.03,6.651,405.5213,1
240115,9,1531194120,           2018-07-10 03:42:00,           2018-07-09 21:42:00,3.04,6.641,389.0706,1
240115,9,1531195920,           2018-07-10 04:12:00,           2018-07-09 22:12:00,3.04,6.739,375.1588,1
240115,9,1531197720,           2018-07-10 04:42:00,           2018-07-09 22:42:00,3.03,6.661,370.0481,1
240115,9,1531199520,           2018-07-10 05:12:00,           2018-07-09 23:12:00,3.04,6.554,28.50975,10
240115,9,1531201320,           2018-07-10 05:42:00,           2018-07-09 23:42:00,3.02,6.554,370.9221,1
240115,9,1531203120,           2018-07-10 06:12:00,           2018-07-10 00:12:00,3.03,6.661,392.4619,1
240115,9,1531204920,           2018-07-10 06:42:00,           2018-07-10 00:42:00,3.03,6.612,419.9131,1
240115,9,1531206720,           2018-07-10 07:12:00,           2018-07-10 01:12:00,3.06,6.651,371.0682,1
240115,9,1531208520,           2018-07-10 07:42:00,           2018-07-10 01:42:00,3.04,6.602,410.3065,1
240115,9,1531210320,           2018-07-10 08:12:00,           2018-07-10 02:12:00,3.03,6.7,371.8695,1
240115,9,1531212120,           2018-07-10 08:42:00,           2018-07-10 02:42:00,3.03,6.739,395.1036,1
240115,9,1531213920,           2018-07-10 09:12:00,           2018-07-10 03:12:00,3.03,6.534,31.56458,10
240115,9,1531215720,           2018-07-10 09:42:00,           2018-07-10 03:42:00,3.05,6.573,422.014,1
240115,9,1531217520,           2018-07-10 10:12:00,           2018-07-10 04:12:00,3.03,6.554,412.7749,1
240115,9,1531219320,           2018-07-10 10:42:00,           2018-07-10 04:42:00,3.03,6.69,404.6152,1
240115,9,1531221120,           2018-07-10 11:12:00,           2018-07-10 05:12:00,3.03,6.641,24.24581,10
240115,9,1531222920,           2018-07-10 11:42:00,           2018-07-10 05:42:00,3.02,6.563,396.9494,1
240115,9,1531224720,           2018-07-10 12:12:00,           2018-07-10 06:12:00,3.03,6.573,404.736,1
240115,9,1531226520,           2018-07-10 12:42:00,           2018-07-10 06:42:00,3.03,6.534,36.06314,10
240115,9,1531228320,           2018-07-10 13:12:00,           2018-07-10 07:12:00,3.05,6.534,25.25104,10
240115,9,1531230120,           2018-07-10 13:42:00,           2018-07-10 07:42:00,3.02,6.671,373.4282,1
240115,9,1531231920,           2018-07-10 14:12:00,           2018-07-10 08:12:00,3.03,6.622,11.4465,10
240115,9,1531233720,           2018-07-10 14:42:00,           2018-07-10 08:42:00,3.03,6.593,377.5615,1
240115,9,1531235520,           2018-07-10 15:12:00,           2018-07-10 09:12:00,3.03,6.719,265.1431,1
240115,9,1531242720,           2018-07-10 17:12:00,           2018-07-10 11:12:00,3.04,6.641,43.89152,10
240115,9,1531244520,           2018-07-10 17:42:00,           2018-07-10 11:42:00,3.04,7.299,49.16294,10
240115,9,1531246320,           2018-07-10 18:12:00,           2018-07-10 12:12:00,3.04,7.165,32.69453,10
240115,9,1531248120,           2018-07-10 18:42:00,           2018-07-10 12:42:00,3.04,7.261,46.42572,10
240115,9,1531249920,           2018-07-10 19:12:00,           2018-07-10 13:12:00,3.04,7.271,47.70909,10
240115,9,1531251720,           2018-07-10 19:42:00,           2018-07-10 13:42:00,3.04,7.453,37.97901,10
240115,9,1531253520,           2018-07-10 20:12:00,           2018-07-10 14:12:00,3.02,7.549,372.2112,1
240115,9,1531255320,           2018-07-10 20:42:00,           2018-07-10 14:42:00,3.03,7.039,21.30834,10
240115,9,1531257120,           2018-07-10 21:12:00,           2018-07-10 15:12:00,3.04,7.049,30.6974,10
240115,9,1531258920,           2018-07-10 21:42:00,           2018-07-10 15:42:00,3.04,7.367,45.01386,10
240115,9,1531260720,           2018-07-10 22:12:00,           2018-07-10 16:12:00,3.04,7.28,46.54197,10
240115,9,1531262520,           2018-07-10 22:42:00,           2018-07-10 16:42:00,3.04,7.232,46.07499,10
240115,9,1531264320,           2018-07-10 23:12:00,           2018-07-10 17:12:00,3.04,7.242,45.94525,10
240115,9,1531266120,           2018-07-10 23:42:00,           2018-07-10 17:42:00,3.04,7.213,45.04418,10
240115,9,1531267920,           2018-07-11 00:12:00,           2018-07-10 18:12:00,3.04,7.242,48.90653,10
240115,9,1531269720,           2018-07-11 00:42:00,           2018-07-10 18:42:00,3.04,7.107,37.32276,10
240115,9,1531271520,           2018-07-11 01:12:00,           2018-07-10 19:12:00,3.04,7.145,43.4673,10
240115,9,1531273320,           2018-07-11 01:42:00,           2018-07-10 19:42:00,3.04,7.347,40.44774,10
240115,9,1531275120,           2018-07-11 02:12:00,           2018-07-10 20:12:00,3.04,7.482,41.20377,10
240115,9,1531276920,           2018-07-11 02:42:00,           2018-07-10 20:42:00,3.05,7.126,21.87384,10
240115,9,1531278720,           2018-07-11 03:12:00,           2018-07-10 21:12:00,3.04,7.194,42.22249,10
240115,9,1531280520,           2018-07-11 03:42:00,           2018-07-10 21:42:00,3.04,7.28,46.18999,10
240115,9,1531282320,           2018-07-11 04:12:00,           2018-07-10 22:12:00,3.04,7.338,46.34216,10
240115,9,1531284120,           2018-07-11 04:42:00,           2018-07-10 22:42:00,3.04,7.261,47.3228,10
240115,9,1531285920,           2018-07-11 05:12:00,           2018-07-10 23:12:00,3.04,7.232,44.31491,10
240115,9,1531287720,           2018-07-11 05:42:00,           2018-07-10 23:42:00,3.04,7.222,48.12857,10
240115,9,1531289520,           2018-07-11 06:12:00,           2018-07-11 00:12:00,3.04,7.376,42.03273,10
240115,9,1531291320,           2018-07-11 06:42:00,           2018-07-11 00:42:00,3.04,7.174,44.29598,10
240115,9,1531293120,           2018-07-11 07:12:00,           2018-07-11 01:12:00,3.04,7.213,42.26608,10
240115,9,1531294920,           2018-07-11 07:42:00,           2018-07-11 01:42:00,3.04,7.165,40.09394,10
240115,9,1531296720,           2018-07-11 08:12:00,           2018-07-11 02:12:00,3.04,7.261,44.36459,10
240115,9,1531298520,           2018-07-11 08:42:00,           2018-07-11 02:42:00,3.04,7.213,43.99059,10
240115,9,1531300320,           2018-07-11 09:12:00,           2018-07-11 03:12:00,3.04,7.338,44.57866,10
240115,9,1531302120,           2018-07-11 09:42:00,           2018-07-11 03:42:00,3.04,7.271,42.42789,10
240115,9,1531303920,           2018-07-11 10:12:00,           2018-07-11 04:12:00,3.06,7.203,44.4107,10
240115,9,1531305720,           2018-07-11 10:42:00,           2018-07-11 04:42:00,3.04,7.271,46.53017,10
240115,9,1531307520,           2018-07-11 11:12:00,           2018-07-11 05:12:00,3.04,7.357,44.42391,10
240115,9,1531309320,           2018-07-11 11:42:00,           2018-07-11 05:42:00,3.04,7.222,36.50071,10
240115,9,1531311120,           2018-07-11 12:12:00,           2018-07-11 06:12:00,3.04,7.232,31.56794,10
240115,9,1531312920,           2018-07-11 12:42:00,           2018-07-11 06:42:00,3.04,7.001,30.92405,10
240115,9,1531314720,           2018-07-11 13:12:00,           2018-07-11 07:12:00,3.04,7.145,43.76989,10
240115,9,1531316520,           2018-07-11 13:42:00,           2018-07-11 07:42:00,3.04,7.261,41.08569,10
240115,9,1531318320,           2018-07-11 14:12:00,           2018-07-11 08:12:00,3.04,7.367,44.32155,10
240115,9,1531320120,           2018-07-11 14:42:00,           2018-07-11 08:42:00,3.04,7.126,31.14664,10
240115,9,1531321920,           2018-07-11 15:12:00,           2018-07-11 09:12:00,3.04,7.155,39.22236,10
240115,9,1531323720,           2018-07-11 15:42:00,           2018-07-11 09:42:00,3.04,7.319,45.64363,10
240115,9,1531325520,           2018-07-11 16:12:00,           2018-07-11 10:12:00,3.04,7.28,43.16904,10
240115,9,1531327320,           2018-07-11 16:42:00,           2018-07-11 10:42:00,3.04,7.213,38.32178,10
240115,9,1531329120,           2018-07-11 17:12:00,           2018-07-11 11:12:00,3.04,7.29,38.54731,10
240115,9,1531330920,           2018-07-11 17:42:00,           2018-07-11 11:42:00,3.04,7.271,37.07438,10
240115,9,1531332720,           2018-07-11 18:12:00,           2018-07-11 12:12:00,3.04,7.395,49.2231,10
240115,9,1531334520,           2018-07-11 18:42:00,           2018-07-11 12:42:00,3.04,7.29,47.66473,10
240115,9,1531336320,           2018-07-11 19:12:00,           2018-07-11 13:12:00,3.05,7.136,26.72306,10
240115,9,1531338120,           2018-07-11 19:42:00,           2018-07-11 13:42:00,3.04,7.194,37.11176,10
240115,9,1531339920,           2018-07-11 20:12:00,           2018-07-11 14:12:00,3.04,7.222,46.78203,10
240115,9,1531341720,           2018-07-11 20:42:00,           2018-07-11 14:42:00,3.04,7.367,47.23756,10
240115,9,1531343520,           2018-07-11 21:12:00,           2018-07-11 15:12:00,3.04,7.376,47.6103,10
240115,9,1531345320,           2018-07-11 21:42:00,           2018-07-11 15:42:00,3.04,7.29,45.20054,10
240115,9,1531347120,           2018-07-11 22:12:00,           2018-07-11 16:12:00,3.04,7.367,44.08212,10
240115,9,1531348920,           2018-07-11 22:42:00,           2018-07-11 16:42:00,3.04,7.328,41.34252,10
240115,9,1531350720,           2018-07-11 23:12:00,           2018-07-11 17:12:00,3.04,7.232,41.34986,10
240115,9,1531352520,           2018-07-11 23:42:00,           2018-07-11 17:42:00,3.04,7.184,39.23284,10
240115,9,1531354320,           2018-07-12 00:12:00,           2018-07-11 18:12:00,3.04,7.242,45.81201,10
240115,9,1531356120,           2018-07-12 00:42:00,           2018-07-11 18:42:00,3.04,7.405,42.9171,10
240115,9,1531357920,           2018-07-12 01:12:00,           2018-07-11 19:12:00,3.04,7.251,41.6885,10
240115,9,1531359720,           2018-07-12 01:42:00,           2018-07-11 19:42:00,3.04,7.309,45.59116,10
240115,9,1531361520,           2018-07-12 02:12:00,           2018-07-11 20:12:00,3.04,7.126,41.19168,10
240115,9,1531363320,           2018-07-12 02:42:00,           2018-07-11 20:42:00,3.04,7.395,43.50803,10
240115,9,1531365120,           2018-07-12 03:12:00,           2018-07-11 21:12:00,3.04,7.232,46.26041,10
240115,9,1531366920,           2018-07-12 03:42:00,           2018-07-11 21:42:00,3.04,7.347,44.64329,10
240115,9,1531368720,           2018-07-12 04:12:00,           2018-07-11 22:12:00,3.04,7.338,38.83627,10
240115,9,1531370520,           2018-07-12 04:42:00,           2018-07-11 22:42:00,3.04,7.088,44.33448,10
240115,9,1531372320,           2018-07-12 05:12:00,           2018-07-11 23:12:00,3.04,7.242,46.74102,10
240115,9,1531374120,           2018-07-12 05:42:00,           2018-07-11 23:42:00,3.04,7.29,47.30219,10
240115,9,1531375920,           2018-07-12 06:12:00,           2018-07-12 00:12:00,3.04,7.347,43.39429,10
240115,9,1531377720,           2018-07-12 06:42:00,           2018-07-12 00:42:00,3.04,7.222,41.251,10
240115,9,1531379520,           2018-07-12 07:12:00,           2018-07-12 01:12:00,3.04,7.145,42.89677,10
240115,9,1531381320,           2018-07-12 07:42:00,           2018-07-12 01:42:00,3.04,7.194,44.65223,10
240115,9,1531383120,           2018-07-12 08:12:00,           2018-07-12 02:12:00,3.04,7.28,46.66326,10
240115,9,1531384920,           2018-07-12 08:42:00,           2018-07-12 02:42:00,3.04,7.328,46.70644,10
240115,9,1531386720,           2018-07-12 09:12:00,           2018-07-12 03:12:00,3.04,7.222,47.02545,10
240115,9,1531388520,           2018-07-12 09:42:00,           2018-07-12 03:42:00,3.04,7.261,46.7033,10
240115,9,1531390320,           2018-07-12 10:12:00,           2018-07-12 04:12:00,3.04,7.309,47.62169,10
240115,9,1531392120,           2018-07-12 10:42:00,           2018-07-12 04:42:00,3.04,7.184,42.88859,10
240115,9,1531393920,           2018-07-12 11:12:00,           2018-07-12 05:12:00,3.04,7.319,48.39965,10
240115,9,1531395720,           2018-07-12 11:42:00,           2018-07-12 05:42:00,3.04,7.299,44.82396,10
240115,9,1531397520,           2018-07-12 12:12:00,           2018-07-12 06:12:00,3.04,7.299,41.7715,10
240115,9,1531399320,           2018-07-12 12:42:00,           2018-07-12 06:42:00,3.04,7.136,39.01953,10
240115,9,1531401120,           2018-07-12 13:12:00,           2018-07-12 07:12:00,3.04,7.232,46.93015,10
240115,9,1531402920,           2018-07-12 13:42:00,           2018-07-12 07:42:00,3.04,7.319,44.41343,10
240115,9,1531404720,           2018-07-12 14:12:00,           2018-07-12 08:12:00,3.04,7.395,47.77896,10
240115,9,1531406520,           2018-07-12 14:42:00,           2018-07-12 08:42:00,3.04,7.328,46.67493,10
240115,9,1531408320,           2018-07-12 15:12:00,           2018-07-12 09:12:00,3.03,7.203,46.7726,10
240115,9,1531410120,           2018-07-12 15:42:00,           2018-07-12 09:42:00,3.04,7.068,44.95908,10
