Sensor,depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,PAR,Acceleration.X,Acceleration.Y,Acceleration.Z
695220,9,1533875820,           2018-08-10 04:37:00,           2018-08-09 22:37:00,3.47,9.729,-0.9176,1.143,-0.079,0.183
695220,9,1533877620,           2018-08-10 05:07:00,           2018-08-09 23:07:00,3.47,9.719,-0.86506,1.139,-0.074,0.184
695220,9,1533879420,           2018-08-10 05:37:00,           2018-08-09 23:37:00,3.47,9.719,-0.85047,1.136,-0.081,0.184
695220,9,1533881220,           2018-08-10 06:07:00,           2018-08-10 00:07:00,3.47,9.738,0.14184,1.127,-0.084,0.195
695220,9,1533883020,           2018-08-10 06:37:00,           2018-08-10 00:37:00,3.47,9.719,-1.16859,1.136,-0.074,0.188
695220,9,1533884820,           2018-08-10 07:07:00,           2018-08-10 01:07:00,3.47,9.719,0.84813,1.129,-0.076,0.199
695220,9,1533886620,           2018-08-10 07:37:00,           2018-08-10 01:37:00,3.47,9.756,0.34906,1.136,-0.08,0.176
695220,9,1533888420,           2018-08-10 08:07:00,           2018-08-10 02:07:00,3.47,9.765,0.08931,1.136,-0.077,0.184
695220,9,1533890220,           2018-08-10 08:37:00,           2018-08-10 02:37:00,3.47,9.765,0.60589,1.136,-0.081,0.188
695220,9,1533892020,           2018-08-10 09:07:00,           2018-08-10 03:07:00,3.47,9.747,-0.86214,1.132,-0.074,0.188
695220,9,1533893820,           2018-08-10 09:37:00,           2018-08-10 03:37:00,3.47,9.756,-0.23465,1.139,-0.088,0.211
695220,9,1533895620,           2018-08-10 10:07:00,           2018-08-10 04:07:00,3.47,9.719,0.1827,1.136,-0.093,0.24
695220,9,1533897420,           2018-08-10 10:37:00,           2018-08-10 04:37:00,3.47,9.71,0.11849,1.132,-0.076,0.198
695220,9,1533899220,           2018-08-10 11:07:00,           2018-08-10 05:07:00,3.47,9.729,-0.24341,1.136,-0.08,0.184
695220,9,1533901020,           2018-08-10 11:37:00,           2018-08-10 05:37:00,3.47,9.664,-0.45063,1.139,-0.079,0.184
695220,9,1533902820,           2018-08-10 12:07:00,           2018-08-10 06:07:00,3.47,9.71,0.27318,1.136,-0.08,0.199
695220,9,1533904620,           2018-08-10 12:37:00,           2018-08-10 06:37:00,3.47,9.719,1.10497,1.143,-0.084,0.192
695220,9,1533906420,           2018-08-10 13:07:00,           2018-08-10 07:07:00,3.47,9.729,5.95562,1.137,-0.084,0.195
695220,9,1533908220,           2018-08-10 13:37:00,           2018-08-10 07:37:00,3.47,9.747,13.13237,1.135,-0.08,0.174
695220,9,1533910020,           2018-08-10 14:07:00,           2018-08-10 08:07:00,3.47,9.701,20.90451,1.135,-0.089,0.241
695220,9,1533911820,           2018-08-10 14:37:00,           2018-08-10 08:37:00,3.47,9.71,32.06801,1.142,-0.084,0.184
695220,9,1533913620,           2018-08-10 15:07:00,           2018-08-10 09:07:00,3.47,9.71,41.48622,1.136,-0.08,0.19
695220,9,1533915420,           2018-08-10 15:37:00,           2018-08-10 09:37:00,3.47,9.719,53.59534,1.128,-0.077,0.2
695220,9,1533917220,           2018-08-10 16:07:00,           2018-08-10 10:07:00,3.47,9.729,67.19585,1.132,-0.08,0.179
695220,9,1533919020,           2018-08-10 16:37:00,           2018-08-10 10:37:00,3.47,9.793,24.01278,1.132,-0.077,0.188
695220,9,1533920820,           2018-08-10 17:07:00,           2018-08-10 11:07:00,3.47,9.765,63.70233,1.136,-0.077,0.192
695220,9,1533922620,           2018-08-10 17:37:00,           2018-08-10 11:37:00,3.47,9.774,107.12473,1.136,-0.082,0.199
695220,9,1533924420,           2018-08-10 18:07:00,           2018-08-10 12:07:00,3.47,9.729,43.20526,1.137,-0.08,0.175
695220,9,1533926220,           2018-08-10 18:37:00,           2018-08-10 12:37:00,3.47,9.729,30.29936,1.139,-0.088,0.182
695220,9,1533928020,           2018-08-10 19:07:00,           2018-08-10 13:07:00,3.47,9.729,122.35963,1.139,-0.089,0.187
695220,9,1533929820,           2018-08-10 19:37:00,           2018-08-10 13:37:00,3.47,9.701,23.56916,1.135,-0.074,0.184
695220,9,1533931620,           2018-08-10 20:07:00,           2018-08-10 14:07:00,3.47,9.765,23.00587,1.134,-0.073,0.191
695220,9,1533933420,           2018-08-10 20:37:00,           2018-08-10 14:37:00,3.47,9.765,35.46814,1.127,-0.072,0.184
695220,9,1533935220,           2018-08-10 21:07:00,           2018-08-10 15:07:00,3.47,9.756,36.88656,1.127,-0.144,0.04
695220,9,1533937020,           2018-08-10 21:37:00,           2018-08-10 15:37:00,3.47,9.756,72.03483,1.134,-0.08,0.191
695220,9,1533938820,           2018-08-10 22:07:00,           2018-08-10 16:07:00,3.47,9.738,68.6026,1.143,-0.097,0.211
695220,9,1533940620,           2018-08-10 22:37:00,           2018-08-10 16:37:00,3.47,9.756,48.1639,1.135,-0.08,0.184
695220,9,1533942420,           2018-08-10 23:07:00,           2018-08-10 17:07:00,3.47,9.774,16.29026,1.134,-0.081,0.204
695220,9,1533944220,           2018-08-10 23:37:00,           2018-08-10 17:37:00,3.47,9.838,28.19508,1.143,-0.092,0.136
695220,9,1533946020,           2018-08-11 00:07:00,           2018-08-10 18:07:00,3.47,9.802,20.80236,1.144,-0.092,0.192
695220,9,1533947820,           2018-08-11 00:37:00,           2018-08-10 18:37:00,3.47,9.756,3.38145,1.127,-0.087,0.227
695220,9,1533949620,           2018-08-11 01:07:00,           2018-08-10 19:07:00,3.47,9.793,2.0535,1.128,-0.085,0.192
695220,9,1533951420,           2018-08-11 01:37:00,           2018-08-10 19:37:00,3.47,9.701,1.09913,1.127,-0.082,0.199
695220,9,1533953220,           2018-08-11 02:07:00,           2018-08-10 20:07:00,3.47,9.71,-0.903,1.132,-0.079,0.188
695220,9,1533955020,           2018-08-11 02:37:00,           2018-08-10 20:37:00,3.47,9.756,0.52417,1.142,-0.08,0.183
695220,9,1533956820,           2018-08-11 03:07:00,           2018-08-10 21:07:00,3.47,9.774,1.35013,1.135,-0.08,0.192
695220,9,1533958620,           2018-08-11 03:37:00,           2018-08-10 21:37:00,3.47,9.784,0.97363,1.135,-0.073,0.192
695220,9,1533960420,           2018-08-11 04:07:00,           2018-08-10 22:07:00,3.47,9.738,0.86273,1.136,-0.077,0.192
695220,9,1533962220,           2018-08-11 04:37:00,           2018-08-10 22:37:00,3.47,9.729,-0.97305,1.134,-0.08,0.19
695220,9,1533964020,           2018-08-11 05:07:00,           2018-08-10 23:07:00,3.47,9.747,-0.53818,1.136,-0.08,0.184
695220,9,1533965820,           2018-08-11 05:37:00,           2018-08-10 23:37:00,3.47,9.738,0.5592,1.137,-0.077,0.195
695220,9,1533967620,           2018-08-11 06:07:00,           2018-08-11 00:07:00,3.47,9.765,0.38992,1.136,-0.08,0.192
695220,9,1533969420,           2018-08-11 06:37:00,           2018-08-11 00:37:00,3.47,9.774,-0.38642,1.136,-0.08,0.192
695220,9,1533971220,           2018-08-11 07:07:00,           2018-08-11 01:07:00,3.47,9.729,-0.84463,1.132,-0.076,0.188
695220,9,1533973020,           2018-08-11 07:37:00,           2018-08-11 01:37:00,3.47,9.747,-0.45646,1.136,-0.08,0.19
695220,9,1533974820,           2018-08-11 08:07:00,           2018-08-11 02:07:00,3.47,9.756,-0.43603,1.132,-0.079,0.198
695220,9,1533976620,           2018-08-11 08:37:00,           2018-08-11 02:37:00,3.47,9.738,0.22356,1.139,-0.093,0.232
695220,9,1533978420,           2018-08-11 09:07:00,           2018-08-11 03:07:00,3.47,9.747,-0.06829,1.144,-0.074,0.177
695220,9,1533980220,           2018-08-11 09:37:00,           2018-08-11 03:37:00,3.47,9.729,-0.10332,1.135,-0.09,0.231
695220,9,1533982020,           2018-08-11 10:07:00,           2018-08-11 04:07:00,3.47,9.738,-0.27843,1.136,-0.08,0.188
695220,9,1533983820,           2018-08-11 10:37:00,           2018-08-11 04:37:00,3.47,9.774,0.62632,1.139,-0.074,0.192
695220,9,1533985620,           2018-08-11 11:07:00,           2018-08-11 05:07:00,3.47,9.784,0.00175,1.139,-0.081,0.184
695220,9,1533987420,           2018-08-11 11:37:00,           2018-08-11 05:37:00,3.47,9.765,-1.8136,1.135,-0.077,0.191
695220,9,1533989220,           2018-08-11 12:07:00,           2018-08-11 06:07:00,3.47,9.756,0.01634,1.132,-0.077,0.19
695220,9,1533991020,           2018-08-11 12:37:00,           2018-08-11 06:37:00,3.47,9.747,0.40159,1.127,-0.072,0.195
695220,9,1533992820,           2018-08-11 13:07:00,           2018-08-11 07:07:00,3.47,9.738,6.45761,1.123,-0.08,0.204
695220,9,1533994620,           2018-08-11 13:37:00,           2018-08-11 07:37:00,3.47,9.747,13.07108,1.136,-0.077,0.179
695220,9,1533996420,           2018-08-11 14:07:00,           2018-08-11 08:07:00,3.47,9.747,22.41924,1.135,-0.082,0.198
695220,9,1533998220,           2018-08-11 14:37:00,           2018-08-11 08:37:00,3.47,9.747,32.64881,1.136,-0.08,0.199
695220,9,1534000020,           2018-08-11 15:07:00,           2018-08-11 09:07:00,3.47,9.756,41.56502,1.137,-0.08,0.192
695220,9,1534001820,           2018-08-11 15:37:00,           2018-08-11 09:37:00,3.47,9.82,56.32712,1.139,-0.08,0.206
695220,9,1534003620,           2018-08-11 16:07:00,           2018-08-11 10:07:00,3.47,9.802,68.28156,1.134,-0.08,0.185
695220,9,1534005420,           2018-08-11 16:37:00,           2018-08-11 10:37:00,3.47,9.793,81.03568,1.132,-0.072,0.192
695220,9,1534007220,           2018-08-11 17:07:00,           2018-08-11 11:07:00,3.47,9.756,94.88719,1.136,-0.072,0.19
695220,9,1534009020,           2018-08-11 17:37:00,           2018-08-11 11:37:00,3.47,9.793,103.82091,1.128,-0.08,0.188
695220,9,1534010820,           2018-08-11 18:07:00,           2018-08-11 12:07:00,3.47,9.756,111.13775,1.139,-0.082,0.204
695220,9,1534012620,           2018-08-11 18:37:00,           2018-08-11 12:37:00,3.47,9.765,127.90198,1.132,-0.08,0.191
695220,9,1534014420,           2018-08-11 19:07:00,           2018-08-11 13:07:00,3.47,9.793,117.90882,1.136,-0.074,0.184
695220,9,1534016220,           2018-08-11 19:37:00,           2018-08-11 13:37:00,3.47,9.784,108.81749,1.129,-0.079,0.184
695220,9,1534018020,           2018-08-11 20:07:00,           2018-08-11 14:07:00,3.47,9.811,98.95858,1.143,-0.089,0.231
695220,9,1534019820,           2018-08-11 20:37:00,           2018-08-11 14:37:00,3.47,9.848,90.73699,1.134,-0.074,0.185
695220,9,1534021620,           2018-08-11 21:07:00,           2018-08-11 15:07:00,3.47,9.857,82.7518,1.134,-0.077,0.188
695220,9,1534023420,           2018-08-11 21:37:00,           2018-08-11 15:37:00,3.47,9.857,67.53732,1.136,-0.084,0.193
695220,9,1534025220,           2018-08-11 22:07:00,           2018-08-11 16:07:00,3.47,9.793,59.20774,1.136,-0.084,0.192
695220,9,1534027020,           2018-08-11 22:37:00,           2018-08-11 16:37:00,3.47,9.738,45.2249,1.132,-0.08,0.193
695220,9,1534028820,           2018-08-11 23:07:00,           2018-08-11 17:07:00,3.47,9.756,35.1792,1.129,-0.072,0.192
695220,9,1534030620,           2018-08-11 23:37:00,           2018-08-11 17:37:00,3.47,9.765,25.77851,1.136,-0.084,0.192
695220,9,1534032420,           2018-08-12 00:07:00,           2018-08-11 18:07:00,3.47,9.793,18.18149,1.132,-0.077,0.175
695220,9,1534034220,           2018-08-12 00:37:00,           2018-08-11 18:37:00,3.47,9.765,3.86301,1.134,-0.079,0.192
695220,9,1534036020,           2018-08-12 01:07:00,           2018-08-11 19:07:00,3.47,9.838,3.38729,1.132,-0.076,0.184
695220,9,1534037820,           2018-08-12 01:37:00,           2018-08-11 19:37:00,3.47,9.838,2.9962,1.135,-0.08,0.184
695220,9,1534039620,           2018-08-12 02:07:00,           2018-08-11 20:07:00,3.47,9.774,2.02723,1.135,-0.077,0.185
695220,9,1534041420,           2018-08-12 02:37:00,           2018-08-11 20:37:00,3.47,9.811,0.16811,1.136,-0.084,0.199
695220,9,1534043220,           2018-08-12 03:07:00,           2018-08-11 21:07:00,3.47,9.838,0.21481,1.136,-0.079,0.193
695220,9,1534045020,           2018-08-12 03:37:00,           2018-08-11 21:37:00,3.47,9.82,0.1827,1.139,-0.079,0.188
695220,9,1534046820,           2018-08-12 04:07:00,           2018-08-11 22:07:00,3.47,9.82,0.18854,1.139,-0.08,0.191
695220,9,1534048620,           2018-08-12 04:37:00,           2018-08-11 22:37:00,3.47,9.829,-0.03327,1.132,-0.079,0.183
695220,9,1534050420,           2018-08-12 05:07:00,           2018-08-11 23:07:00,3.47,9.811,-0.57904,1.136,-0.08,0.183
695220,9,1534052220,           2018-08-12 05:37:00,           2018-08-11 23:37:00,3.47,9.719,-0.02452,1.132,-0.081,0.231
695220,9,1534054020,           2018-08-12 06:07:00,           2018-08-12 00:07:00,3.47,9.747,0.51542,1.132,-0.073,0.191
695220,9,1534055820,           2018-08-12 06:37:00,           2018-08-12 00:37:00,3.47,9.774,2.49129,1.132,-0.081,0.195
695220,9,1534057620,           2018-08-12 07:07:00,           2018-08-12 01:07:00,3.47,9.784,-0.47981,1.134,-0.088,0.248
695220,9,1534059420,           2018-08-12 07:37:00,           2018-08-12 01:37:00,3.47,9.829,-0.27551,1.136,-0.08,0.182
695220,9,1534061220,           2018-08-12 08:07:00,           2018-08-12 02:07:00,3.47,9.811,1.07578,1.139,-0.08,0.191
695220,9,1534063020,           2018-08-12 08:37:00,           2018-08-12 02:37:00,3.47,9.784,0.23815,1.132,-0.089,0.252
695220,9,1534064820,           2018-08-12 09:07:00,           2018-08-12 03:07:00,3.47,9.774,-1.36414,1.137,-0.093,0.24
695220,9,1534066620,           2018-08-12 09:37:00,           2018-08-12 03:37:00,3.47,9.811,-0.86798,1.134,-0.072,0.188
695220,9,1534068420,           2018-08-12 10:07:00,           2018-08-12 04:07:00,3.47,9.857,0.47456,1.142,-0.077,0.195
695220,9,1534070220,           2018-08-12 10:37:00,           2018-08-12 04:37:00,3.47,9.784,0.47164,1.129,-0.077,0.192
695220,9,1534072020,           2018-08-12 11:07:00,           2018-08-12 05:07:00,3.47,9.719,-0.31345,1.129,-0.074,0.192
695220,9,1534073820,           2018-08-12 11:37:00,           2018-08-12 05:37:00,3.47,9.747,-0.32513,1.134,-0.073,0.199
695220,9,1534075620,           2018-08-12 12:07:00,           2018-08-12 06:07:00,3.47,9.774,-0.46814,1.143,-0.079,0.176
695220,9,1534077420,           2018-08-12 12:37:00,           2018-08-12 06:37:00,3.47,9.793,2.55549,1.136,-0.079,0.184
695220,9,1534079220,           2018-08-12 13:07:00,           2018-08-12 07:07:00,3.47,9.784,6.19203,1.136,-0.073,0.192
695220,9,1534081020,           2018-08-12 13:37:00,           2018-08-12 07:37:00,3.47,9.738,11.93868,1.136,-0.074,0.184
695220,9,1534082820,           2018-08-12 14:07:00,           2018-08-12 08:07:00,3.47,9.774,21.82094,1.12,-0.073,0.198
695220,9,1534084620,           2018-08-12 14:37:00,           2018-08-12 08:37:00,3.47,9.866,30.60873,1.151,-0.074,0.198
695220,9,1534086420,           2018-08-12 15:07:00,           2018-08-12 09:07:00,3.47,9.756,43.75978,1.137,-0.08,0.241
695220,9,1534088220,           2018-08-12 15:37:00,           2018-08-12 09:37:00,3.47,9.637,56.33004,1.15,-0.08,0.19
695220,9,1534090020,           2018-08-12 16:07:00,           2018-08-12 10:07:00,3.47,9.793,71.51241,1.134,-0.064,0.211
695220,9,1534091820,           2018-08-12 16:37:00,           2018-08-12 10:37:00,3.47,9.848,88.20951,1.127,-0.066,0.204
695220,9,1534093620,           2018-08-12 17:07:00,           2018-08-12 11:07:00,3.47,9.838,97.46136,1.136,-0.072,0.206
695220,9,1534095420,           2018-08-12 17:37:00,           2018-08-12 11:37:00,3.47,9.793,108.80874,1.144,-0.08,0.184
695220,9,1534097220,           2018-08-12 18:07:00,           2018-08-12 12:07:00,3.47,9.793,111.8207,1.136,-0.08,0.193
695220,9,1534099020,           2018-08-12 18:37:00,           2018-08-12 12:37:00,3.47,9.857,111.00934,1.132,-0.084,0.192
695220,9,1534100820,           2018-08-12 19:07:00,           2018-08-12 13:07:00,3.47,9.793,107.54208,1.127,-0.081,0.199
695220,9,1534102620,           2018-08-12 19:37:00,           2018-08-12 13:37:00,3.47,9.875,110.37017,1.137,-0.081,0.195
695220,9,1534104420,           2018-08-12 20:07:00,           2018-08-12 14:07:00,3.47,9.884,106.2871,1.136,-0.08,0.199
695220,9,1534106220,           2018-08-12 20:37:00,           2018-08-12 14:37:00,3.47,9.884,97.53141,1.142,-0.077,0.179
695220,9,1534108020,           2018-08-12 21:07:00,           2018-08-12 15:07:00,3.47,9.838,85.6441,1.136,-0.084,0.188
695220,9,1534109820,           2018-08-12 21:37:00,           2018-08-12 15:37:00,3.47,9.857,70.68354,1.135,-0.073,0.184
695220,9,1534111620,           2018-08-12 22:07:00,           2018-08-12 16:07:00,3.47,9.893,59.80313,1.119,-0.08,0.207
695220,9,1534113420,           2018-08-12 22:37:00,           2018-08-12 16:37:00,3.47,9.784,46.22597,1.14,-0.077,0.167
695220,9,1534115220,           2018-08-12 23:07:00,           2018-08-12 17:07:00,3.47,9.82,33.20917,1.142,-0.079,0.2
695220,9,1534117020,           2018-08-12 23:37:00,           2018-08-12 17:37:00,3.47,9.884,25.17145,1.134,-0.074,0.185
695220,9,1534118820,           2018-08-13 00:07:00,           2018-08-12 18:07:00,3.47,9.93,16.58211,1.142,-0.087,0.184
695220,9,1534120620,           2018-08-13 00:37:00,           2018-08-12 18:37:00,3.47,10.003,4.87575,1.129,-0.079,0.168
695220,9,1534122420,           2018-08-13 01:07:00,           2018-08-12 19:07:00,3.47,9.729,2.58468,1.136,-0.077,0.179
695220,9,1534124220,           2018-08-13 01:37:00,           2018-08-12 19:37:00,3.47,9.829,0.45413,1.136,-0.08,0.179
695220,9,1534126020,           2018-08-13 02:07:00,           2018-08-12 20:07:00,3.47,9.802,-0.67536,1.136,-0.092,0.24
695220,9,1534127820,           2018-08-13 02:37:00,           2018-08-12 20:37:00,3.47,9.838,2.27531,1.132,-0.082,0.231
695220,9,1534129620,           2018-08-13 03:07:00,           2018-08-12 21:07:00,3.47,9.866,-1.27366,1.135,-0.077,0.191
695220,9,1534131420,           2018-08-13 03:37:00,           2018-08-12 21:37:00,3.47,9.884,1.91049,1.135,-0.08,0.184
695220,9,1534133220,           2018-08-13 04:07:00,           2018-08-12 22:07:00,3.47,9.848,-0.1325,1.132,-0.077,0.19
695220,9,1534135020,           2018-08-13 04:37:00,           2018-08-12 22:37:00,3.47,9.82,-1.05477,1.135,-0.074,0.179
695220,9,1534136820,           2018-08-13 05:07:00,           2018-08-12 23:07:00,3.47,9.884,1.69744,1.123,-0.084,0.209
695220,9,1534138620,           2018-08-13 05:37:00,           2018-08-12 23:37:00,3.47,9.838,1.1575,1.137,-0.089,0.24
695220,9,1534140420,           2018-08-13 06:07:00,           2018-08-13 00:07:00,3.47,9.793,-0.22298,1.132,-0.077,0.184
695220,9,1534142220,           2018-08-13 06:37:00,           2018-08-13 00:37:00,3.47,9.829,1.05535,1.135,-0.089,0.23
695220,9,1534144020,           2018-08-13 07:07:00,           2018-08-13 01:07:00,3.47,9.866,-0.89425,1.128,-0.084,0.241
695220,9,1534145820,           2018-08-13 07:37:00,           2018-08-13 01:37:00,3.47,9.884,-0.96721,1.132,-0.077,0.192
695220,9,1534147620,           2018-08-13 08:07:00,           2018-08-13 02:07:00,3.47,9.866,-1.58011,1.132,-0.073,0.207
695220,9,1534149420,           2018-08-13 08:37:00,           2018-08-13 02:37:00,3.47,9.802,0.10098,1.136,-0.077,0.222
695220,9,1534151220,           2018-08-13 09:07:00,           2018-08-13 03:07:00,3.47,9.802,-0.15001,1.127,-0.074,0.199
695220,9,1534153020,           2018-08-13 09:37:00,           2018-08-13 03:37:00,3.47,9.884,0.15644,1.145,-0.077,0.188
695220,9,1534154820,           2018-08-13 10:07:00,           2018-08-13 04:07:00,3.47,9.893,1.40558,1.136,-0.081,0.227
695220,9,1534156620,           2018-08-13 10:37:00,           2018-08-13 04:37:00,3.47,9.747,0.3082,1.136,-0.069,0.207
695220,9,1534158420,           2018-08-13 11:07:00,           2018-08-13 05:07:00,3.47,9.811,0.32863,1.123,-0.068,0.204
695220,9,1534160220,           2018-08-13 11:37:00,           2018-08-13 05:37:00,3.47,9.848,-0.03035,1.155,-0.08,0.217
695220,9,1534162020,           2018-08-13 12:07:00,           2018-08-13 06:07:00,3.47,9.82,-0.90884,1.1,-0.071,0.209
695220,9,1534163820,           2018-08-13 12:37:00,           2018-08-13 06:37:00,3.47,9.811,1.80542,1.116,-0.066,0.191
695220,9,1534165620,           2018-08-13 13:07:00,           2018-08-13 07:07:00,3.47,9.903,5.52367,1.135,-0.064,0.199
695220,9,1534167420,           2018-08-13 13:37:00,           2018-08-13 07:37:00,3.47,10.067,11.98538,1.136,-0.065,0.193
695220,9,1534169220,           2018-08-13 14:07:00,           2018-08-13 08:07:00,3.47,9.802,20.95412,1.12,-0.081,0.24
695220,9,1534171020,           2018-08-13 14:37:00,           2018-08-13 08:37:00,3.47,9.921,31.6886,1.136,-0.08,0.19
695220,9,1534172820,           2018-08-13 15:07:00,           2018-08-13 09:07:00,3.47,9.875,35.80086,1.126,-0.08,0.184
695220,9,1534174620,           2018-08-13 15:37:00,           2018-08-13 09:37:00,3.47,9.875,48.9665,1.136,-0.097,0.241
695220,9,1534176420,           2018-08-13 16:07:00,           2018-08-13 10:07:00,3.47,9.857,65.79786,1.135,-0.074,0.182
695220,9,1534178220,           2018-08-13 16:37:00,           2018-08-13 10:37:00,3.47,9.985,78.1609,1.132,-0.079,0.188
695220,9,1534180020,           2018-08-13 17:07:00,           2018-08-13 11:07:00,3.47,10.058,93.24112,1.127,-0.081,0.191
695220,9,1534181820,           2018-08-13 17:37:00,           2018-08-13 11:37:00,3.47,9.802,102.53674,1.126,-0.081,0.184
695220,9,1534183620,           2018-08-13 18:07:00,           2018-08-13 12:07:00,3.47,9.784,116.78809,1.136,-0.089,0.246
695220,9,1534185420,           2018-08-13 18:37:00,           2018-08-13 12:37:00,3.47,9.857,124.56607,1.136,-0.082,0.211
695220,9,1534187220,           2018-08-13 19:07:00,           2018-08-13 13:07:00,3.47,9.948,125.6255,1.136,-0.088,0.239
695220,9,1534189020,           2018-08-13 19:37:00,           2018-08-13 13:37:00,3.47,9.976,121.87807,1.137,-0.089,0.227
695220,9,1534190820,           2018-08-13 20:07:00,           2018-08-13 14:07:00,3.47,9.921,114.25186,1.142,-0.08,0.188
695220,9,1534192620,           2018-08-13 20:37:00,           2018-08-13 14:37:00,3.47,9.93,105.73841,1.135,-0.082,0.176
695220,9,1534194420,           2018-08-13 21:07:00,           2018-08-13 15:07:00,3.47,9.948,96.3348,1.131,-0.08,0.179
695220,9,1534196220,           2018-08-13 21:37:00,           2018-08-13 15:37:00,3.47,10.076,11.80151,1.144,-0.08,0.184
695220,9,1534198020,           2018-08-13 22:07:00,           2018-08-13 16:07:00,3.47,9.811,57.88563,1.136,-0.074,0.198
695220,9,1534199820,           2018-08-13 22:37:00,           2018-08-13 16:37:00,3.47,9.866,53.30349,1.123,-0.081,0.188
695220,9,1534201620,           2018-08-13 23:07:00,           2018-08-13 17:07:00,3.47,9.82,10.07955,1.136,-0.08,0.179
695220,9,1534203420,           2018-08-13 23:37:00,           2018-08-13 17:37:00,3.47,9.866,5.80094,1.132,-0.073,0.207
695220,9,1534205220,           2018-08-14 00:07:00,           2018-08-13 18:07:00,3.47,9.948,5.38066,1.135,-0.081,0.188
695220,9,1534207020,           2018-08-14 00:37:00,           2018-08-13 18:37:00,3.47,9.93,6.05193,1.134,-0.074,0.191
695220,9,1534208820,           2018-08-14 01:07:00,           2018-08-13 19:07:00,3.47,9.976,3.57116,1.132,-0.074,0.179
695220,9,1534210620,           2018-08-14 01:37:00,           2018-08-13 19:37:00,3.47,9.939,2.07393,1.132,-0.081,0.192
695220,9,1534212420,           2018-08-14 02:07:00,           2018-08-13 20:07:00,3.47,10.003,-0.7133,1.136,-0.08,0.19
695220,9,1534214220,           2018-08-14 02:37:00,           2018-08-13 20:37:00,3.47,9.848,-0.509,1.127,-0.097,0.179
695220,9,1534216020,           2018-08-14 03:07:00,           2018-08-13 21:07:00,3.47,9.866,0.02218,1.136,-0.097,0.169
695220,9,1534217820,           2018-08-14 03:37:00,           2018-08-13 21:37:00,3.47,9.857,-0.24633,1.137,-0.08,0.192
695220,9,1534219620,           2018-08-14 04:07:00,           2018-08-13 22:07:00,3.47,9.957,0.85105,1.136,-0.072,0.19
695220,9,1534221420,           2018-08-14 04:37:00,           2018-08-13 22:37:00,3.47,9.875,0.34614,1.134,-0.068,0.199
695220,9,1534223220,           2018-08-14 05:07:00,           2018-08-13 23:07:00,3.47,9.912,1.45228,1.134,-0.073,0.195
695220,9,1534225020,           2018-08-14 05:37:00,           2018-08-13 23:37:00,3.47,9.838,-0.94095,1.136,-0.072,0.183
695220,9,1534226820,           2018-08-14 06:07:00,           2018-08-14 00:07:00,3.47,10.167,-1.68518,1.136,-0.072,0.184
695220,9,1534228620,           2018-08-14 06:37:00,           2018-08-14 00:37:00,3.47,9.912,0.74598,1.132,-0.08,0.192
695220,9,1534230420,           2018-08-14 07:07:00,           2018-08-14 01:07:00,3.47,9.774,-0.03911,1.136,-0.084,0.195
695220,9,1534232220,           2018-08-14 07:37:00,           2018-08-14 01:37:00,3.47,9.976,-0.74832,1.136,-0.08,0.19
695220,9,1534234020,           2018-08-14 08:07:00,           2018-08-14 02:07:00,3.47,9.857,0.78684,1.134,-0.072,0.184
695220,9,1534235820,           2018-08-14 08:37:00,           2018-08-14 02:37:00,3.47,9.912,0.16227,1.139,-0.088,0.248
695220,9,1534237620,           2018-08-14 09:07:00,           2018-08-14 03:07:00,3.47,9.948,0.33447,1.134,-0.089,0.243
695220,9,1534239420,           2018-08-14 09:37:00,           2018-08-14 03:37:00,3.47,9.976,0.69637,1.136,-0.081,0.184
695220,9,1534241220,           2018-08-14 10:07:00,           2018-08-14 04:07:00,3.47,9.966,1.44352,1.137,-0.08,0.184
695220,9,1534243020,           2018-08-14 10:37:00,           2018-08-14 04:37:00,3.47,9.903,1.46103,1.127,-0.084,0.199
695220,9,1534244820,           2018-08-14 11:07:00,           2018-08-14 05:07:00,3.47,9.866,-1.8136,1.127,-0.077,0.19
695220,9,1534246620,           2018-08-14 11:37:00,           2018-08-14 05:37:00,3.47,9.838,0.42494,1.132,-0.077,0.167
695220,9,1534248420,           2018-08-14 12:07:00,           2018-08-14 06:07:00,3.47,9.82,0.01634,1.129,-0.08,0.192
695220,9,1534250220,           2018-08-14 12:37:00,           2018-08-14 06:37:00,3.47,9.884,1.78791,1.136,-0.074,0.184
695220,9,1534252020,           2018-08-14 13:07:00,           2018-08-14 07:07:00,3.47,9.893,3.98267,1.134,-0.084,0.24
695220,9,1534253820,           2018-08-14 13:37:00,           2018-08-14 07:37:00,3.47,9.93,11.13899,1.136,-0.08,0.185
695220,9,1534255620,           2018-08-14 14:07:00,           2018-08-14 08:07:00,3.47,9.93,19.61158,1.136,-0.077,0.185
695220,9,1534257420,           2018-08-14 14:37:00,           2018-08-14 08:37:00,3.47,9.893,30.04253,1.129,-0.077,0.184
695220,9,1534259220,           2018-08-14 15:07:00,           2018-08-14 09:07:00,3.47,9.93,39.61542,1.132,-0.074,0.195
695220,9,1534261020,           2018-08-14 15:37:00,           2018-08-14 09:37:00,3.47,9.903,50.73807,1.136,-0.076,0.19
695220,9,1534262820,           2018-08-14 16:07:00,           2018-08-14 10:07:00,3.47,9.93,65.63442,1.134,-0.077,0.168
