"","Sensor","deployment","year","timestamp","depth","Temperature","PAR","Acceleration.X","Acceleration.Y","Acceleration.Z","tilt","Battery","flag_Y","flag_Z","flag_X","flag_T"
"237",695220,"Summer2018",2018,2018-07-08 10:07:00,9,6.456,23.90479,1.136,-0.064,0.275,-1.51451779050613,3.45,"n","n","n","n"
"238",695220,"Summer2018",2018,2018-07-08 10:37:00,9,6.495,24.98466,1.127,-0.081,0.271,-1.49904747229112,3.45,"n","n","n","n"
"239",695220,"Summer2018",2018,2018-07-08 11:07:00,9,6.554,5.17345,1.137,-0.061,0.248,-1.51719775593186,3.45,"n","n","n","n"
"240",695220,"Summer2018",2018,2018-07-08 11:37:00,9,6.573,5.19971,1.12,-0.08,0.275,-1.49948886200961,3.45,"n","n","n","n"
"241",695220,"Summer2018",2018,2018-07-08 12:07:00,9,6.583,36.21821,1.134,-0.072,0.263,-1.50738937482806,3.45,"n","n","n","n"
"242",695220,"Summer2018",2018,2018-07-08 12:37:00,9,6.515,34.19273,1.139,-0.084,0.263,-1.49718069393148,3.45,"n","n","n","n"
"243",695220,"Summer2018",2018,2018-07-08 13:07:00,9,6.426,37.50238,1.136,-0.097,0.279,-1.48561561925795,3.45,"n","n","n","n"
"244",695220,"Summer2018",2018,2018-07-08 13:37:00,9,6.505,4.84949,1.136,-0.079,0.264,-1.50136585411178,3.45,"n","n","n","n"
"245",695220,"Summer2018",2018,2018-07-08 14:07:00,9,6.426,35.1471,1.132,-0.068,0.24,-1.51079775409758,3.45,"n","n","n","n"
"246",695220,"Summer2018",2018,2018-07-08 14:37:00,9,6.475,8.20583,1.129,-0.064,0.241,-1.51416959677526,3.45,"n","n","n","n"
"247",695220,"Summer2018",2018,2018-07-08 15:07:00,9,6.524,5.92644,1.139,-0.089,0.316,-1.49281605802519,3.45,"n","o","n","n"
"248",695220,"Summer2018",2018,2018-07-08 15:37:00,9,6.593,2.35703,1.135,-0.077,0.263,-1.50305870968715,3.45,"n","n","n","n"
"249",695220,"Summer2018",2018,2018-07-08 16:07:00,9,6.456,0.94153,1.136,-0.064,0.247,-1.51451779050613,3.45,"n","n","n","n"
"250",695220,"Summer2018",2018,2018-07-08 16:37:00,9,6.583,2.03599,1.136,-0.071,0.239,-1.50837751679894,3.45,"n","n","n","n"
"251",695220,"Summer2018",2018,2018-07-08 17:07:00,9,6.495,3.3114,1.136,-0.057,0.238,-1.52066231532203,3.45,"n","n","n","n"
"252",695220,"Summer2018",2018,2018-07-08 17:37:00,9,6.563,0.71972,1.132,-0.064,0.243,-1.51431934828023,3.45,"n","n","n","n"
"253",695220,"Summer2018",2018,2018-07-08 18:07:00,9,6.407,1.0787,1.136,-0.063,0.24,-1.51539533020276,3.45,"n","n","n","n"
"254",695220,"Summer2018",2018,2018-07-08 18:37:00,9,6.475,0.88316,1.136,-0.064,0.233,-1.51451779050613,3.45,"n","n","n","n"
"255",695220,"Summer2018",2018,2018-07-08 19:07:00,9,6.446,0.90067,1.139,-0.069,0.239,-1.51029081463372,3.45,"n","n","n","n"
"256",695220,"Summer2018",2018,2018-07-08 19:37:00,9,6.436,1.52232,1.136,-0.071,0.247,-1.50837751679894,3.45,"n","n","n","n"
"257",695220,"Summer2018",2018,2018-07-08 20:07:00,9,6.495,0.72264,1.132,-0.069,0.259,-1.50991758488447,3.45,"n","n","n","n"
"259",695220,"Summer2018",2018,2018-07-08 21:07:00,9,6.544,0.14184,1.135,-0.055,0.23,-1.52237605334932,3.45,"n","n","n","n"
"261",695220,"Summer2018",2018,2018-07-08 22:07:00,9,6.426,0.58546,1.136,-0.058,0.236,-1.51978428320577,3.45,"n","n","n","n"
"264",695220,"Summer2018",2018,2018-07-08 23:37:00,9,6.358,0.35198,1.137,-0.055,0.222,-1.5224610926218,3.45,"n","n","n","n"
"265",695220,"Summer2018",2018,2018-07-09 00:07:00,9,6.426,0.08347,1.136,-0.048,0.212,-1.52856792468189,3.45,"n","n","n","n"
"266",695220,"Summer2018",2018,2018-07-09 00:37:00,9,6.524,0.74598,1.136,-0.056,0.231,-1.52154042481057,3.45,"n","n","n","n"
"269",695220,"Summer2018",2018,2018-07-09 02:07:00,9,6.426,0.7635,1.135,-0.058,0.246,-1.51973941670685,3.45,"n","n","n","n"
"272",695220,"Summer2018",2018,2018-07-09 03:37:00,9,6.456,0.41911,1.134,-0.057,0.24,-1.52057404402274,3.45,"n","n","n","n"
"278",695220,"Summer2018",2018,2018-07-09 06:37:00,9,6.466,2.05934,1.132,-0.061,0.247,-1.51696146927793,3.45,"n","n","n","n"
"279",695220,"Summer2018",2018,2018-07-09 07:07:00,9,6.583,3.71708,1.136,-0.073,0.283,-1.50662399785534,3.45,"n","n","n","n"
"280",695220,"Summer2018",2018,2018-07-09 07:37:00,9,6.515,5.4799,1.14,-0.072,0.3,-1.50772220889798,3.45,"n","n","n","n"
"281",695220,"Summer2018",2018,2018-07-09 08:07:00,9,6.495,7.54916,1.139,-0.066,0.243,-1.51291548455484,3.45,"n","n","n","n"
"282",695220,"Summer2018",2018,2018-07-09 08:37:00,9,6.466,11.61472,1.129,-0.068,0.248,-1.51063870862127,3.45,"n","n","n","n"
"283",695220,"Summer2018",2018,2018-07-09 09:07:00,9,6.456,11.57969,1.145,-0.089,0.271,-1.49322304662228,3.45,"n","n","n","n"
"284",695220,"Summer2018",2018,2018-07-09 09:37:00,9,6.475,13.78905,1.148,-0.084,0.27,-1.49775576149178,3.45,"n","n","n","n"
"285",695220,"Summer2018",2018,2018-07-09 10:07:00,9,6.612,18.90821,1.131,-0.08,0.262,-1.50018007718167,3.45,"n","n","n","n"
"286",695220,"Summer2018",2018,2018-07-09 10:37:00,9,6.446,23.83766,1.131,-0.073,0.27,-1.50634108392685,3.45,"n","n","n","n"
"287",695220,"Summer2018",2018,2018-07-09 11:07:00,9,6.475,30.84222,1.137,-0.074,0.264,-1.50580443586853,3.45,"n","n","n","n"
"288",695220,"Summer2018",2018,2018-07-09 11:37:00,9,6.407,35.72206,1.144,-0.073,0.255,-1.50707153723996,3.45,"n","n","n","n"
"289",695220,"Summer2018",2018,2018-07-09 12:07:00,9,6.446,30.11258,1.135,-0.093,0.28,-1.48904064058148,3.45,"n","n","n","n"
"290",695220,"Summer2018",2018,2018-07-09 12:37:00,9,6.583,32.40073,1.128,-0.087,0.265,-1.49382105948562,3.45,"n","n","n","n"
"291",695220,"Summer2018",2018,2018-07-09 13:07:00,9,6.505,34.4233,1.134,-0.057,0.227,-1.52057404402274,3.45,"n","n","n","n"
"292",695220,"Summer2018",2018,2018-07-09 13:37:00,9,6.485,37.35645,1.127,-0.084,0.295,-1.49639972797008,3.45,"n","n","n","n"
"293",695220,"Summer2018",2018,2018-07-09 14:07:00,9,6.563,34.51669,1.136,-0.087,0.304,-1.49436102252015,3.45,"n","o","n","n"
"294",695220,"Summer2018",2018,2018-07-09 14:37:00,9,6.495,32.18476,1.143,-0.058,0.248,-1.520096156185,3.45,"n","n","n","n"
"295",695220,"Summer2018",2018,2018-07-09 15:07:00,9,6.524,28.29431,1.136,-0.08,0.292,-1.50048986267627,3.45,"n","n","n","n"
"296",695220,"Summer2018",2018,2018-07-09 15:37:00,9,6.534,28.32058,1.148,-0.08,0.048,-1.50122239172433,3.45,"n","o","n","n"
"297",695220,"Summer2018",2018,2018-07-09 16:07:00,9,6.446,22.88329,1.136,-0.068,0.243,-1.51100851270147,3.45,"n","n","n","n"
"298",695220,"Summer2018",2018,2018-07-09 16:37:00,9,6.485,17.83126,1.136,-0.063,0.24,-1.51539533020276,3.45,"n","n","n","n"
"299",695220,"Summer2018",2018,2018-07-09 17:07:00,9,6.475,17.88963,1.139,-0.058,0.236,-1.51991841123403,3.45,"n","n","n","n"
"300",695220,"Summer2018",2018,2018-07-09 17:37:00,9,6.534,10.1496,1.144,-0.077,0.267,-1.50359000101253,3.45,"n","n","n","n"
"301",695220,"Summer2018",2018,2018-07-09 18:07:00,9,6.544,7.68925,1.14,-0.068,0.241,-1.51121779755973,3.45,"n","n","n","n"
"302",695220,"Summer2018",2018,2018-07-09 18:37:00,9,6.515,2.78314,1.136,-0.068,0.239,-1.51100851270147,3.45,"n","n","n","n"
"303",695220,"Summer2018",2018,2018-07-09 19:07:00,9,6.534,1.9426,1.142,-0.064,0.255,-1.51481285553482,3.45,"n","n","n","n"
"305",695220,"Summer2018",2018,2018-07-09 20:07:00,9,6.485,0.75182,1.136,-0.064,0.244,-1.51451779050613,3.45,"n","n","n","n"
"308",695220,"Summer2018",2018,2018-07-09 21:37:00,9,6.495,0.32571,1.139,-0.071,0.294,-1.50854149602677,3.45,"n","n","n","n"
"314",695220,"Summer2018",2018,2018-07-10 00:37:00,9,6.515,0.08639,1.136,-0.061,0.233,-1.51715066452129,3.45,"n","n","n","n"
"317",695220,"Summer2018",2018,2018-07-10 02:07:00,9,6.583,0.22648,1.136,-0.057,0.23,-1.52066231532203,3.45,"n","n","n","n"
"318",695220,"Summer2018",2018,2018-07-10 02:37:00,9,6.602,0.76058,1.132,-0.058,0.24,-1.51960434283623,3.45,"n","n","n","n"
"321",695220,"Summer2018",2018,2018-07-10 04:07:00,9,6.495,1.56026,1.139,-0.057,0.233,-1.52079414248429,3.45,"n","n","n","n"
"323",695220,"Summer2018",2018,2018-07-10 05:07:00,9,6.485,0.06596,1.137,-0.052,0.211,-1.52509378463423,3.45,"n","n","n","n"
"325",695220,"Summer2018",2018,2018-07-10 06:07:00,9,6.485,0.85981,1.132,-0.047,0.199,-1.52930072546486,3.45,"n","n","n","n"
"327",695220,"Summer2018",2018,2018-07-10 07:07:00,9,6.436,2.10312,1.134,-0.06,0.252,-1.51793556455238,3.45,"n","n","n","n"
"328",695220,"Summer2018",2018,2018-07-10 07:37:00,9,6.544,5.87974,1.136,-0.057,0.233,-1.52066231532203,3.45,"n","n","n","n"
"329",695220,"Summer2018",2018,2018-07-10 08:07:00,9,6.475,6.55685,1.137,-0.045,0.166,-1.53123913595855,3.45,"n","n","n","n"
"330",695220,"Summer2018",2018,2018-07-10 08:37:00,9,6.466,9.29446,1.107,-0.045,0.19,-1.53016828911352,3.45,"n","n","o","n"
"331",695220,"Summer2018",2018,2018-07-10 09:07:00,9,6.632,14.86892,1.139,-0.04,0.184,-1.53569222845096,3.45,"n","n","n","n"
"332",695220,"Summer2018",2018,2018-07-10 11:07:00,9,6.377,19.99683,1.142,-0.087,0.204,-1.49476105897723,3.45,"n","n","n","n"
"333",695220,"Summer2018",2018,2018-07-10 11:37:00,9,7.078,68.39538,1.136,-0.088,0.158,-1.4934859326154,3.46,"n","n","n","n"
"334",695220,"Summer2018",2018,2018-07-10 12:07:00,9,7.01,75.23066,1.132,-0.064,0.193,-1.51431934828023,3.45,"n","n","n","n"
"335",695220,"Summer2018",2018,2018-07-10 12:37:00,9,7.097,83.963,1.135,-0.127,0.12,-1.45936556100639,3.46,"n","n","n","n"
"336",695220,"Summer2018",2018,2018-07-10 13:07:00,9,7.136,92.73912,1.123,-0.136,0.134,-1.45027903270579,3.46,"n","n","n","n"
"337",695220,"Summer2018",2018,2018-07-10 13:37:00,9,7.328,33.00196,1.135,-0.137,0.134,-1.45067261870257,3.45,"n","n","n","n"
"338",695220,"Summer2018",2018,2018-07-10 14:07:00,9,7.347,80.80803,1.132,-0.16,0.124,-1.43038368475705,3.45,"o","n","n","o"
"339",695220,"Summer2018",2018,2018-07-10 14:37:00,9,6.778,64.66254,1.127,-0.177,0.179,-1.41501471940653,3.46,"o","n","n","o"
"340",695220,"Summer2018",2018,2018-07-10 15:07:00,9,6.894,63.25579,1.134,-0.136,0.143,-1.45143694664194,3.45,"n","n","n","n"
"341",695220,"Summer2018",2018,2018-07-10 15:37:00,9,7.232,50.884,1.112,-0.16,0.14,-1.42789222318575,3.45,"o","n","n","o"
"342",695220,"Summer2018",2018,2018-07-10 16:07:00,9,7.145,40.99882,1.131,-0.177,0.121,-1.41555684679012,3.45,"o","n","n","o"
"343",695220,"Summer2018",2018,2018-07-10 16:37:00,9,7.059,33.39012,1.135,-0.164,0.176,-1.4272961165781,3.45,"o","n","n","o"
"344",695220,"Summer2018",2018,2018-07-10 17:07:00,9,7.088,27.89739,1.136,-0.156,0.195,-1.43432595794328,3.45,"n","n","n","n"
"345",695220,"Summer2018",2018,2018-07-10 17:37:00,9,7.107,20.73231,1.135,-0.14,0.127,-1.4480682288605,3.45,"n","n","n","n"
"346",695220,"Summer2018",2018,2018-07-10 18:07:00,9,7.078,14.72299,1.132,-0.137,0.134,-1.45035733529163,3.45,"n","n","n","n"
"347",695220,"Summer2018",2018,2018-07-10 18:37:00,9,6.962,2.18776,1.139,-0.145,0.145,-1.44417278261264,3.45,"n","n","n","n"
"349",695220,"Summer2018",2018,2018-07-10 19:37:00,9,7.242,3.12753,1.134,-0.138,0.12,-1.44969864971814,3.45,"n","n","n","n"
"353",695220,"Summer2018",2018,2018-07-10 21:37:00,9,7.126,1.23922,1.135,-0.152,0.193,-1.43766772721852,3.45,"n","n","n","n"
"355",695220,"Summer2018",2018,2018-07-10 22:37:00,9,7.068,0.66135,1.132,-0.128,0.143,-1.45820037210587,3.45,"n","n","n","n"
"356",695220,"Summer2018",2018,2018-07-10 23:07:00,9,7.059,0.77517,1.136,-0.13,0.147,-1.45685536235338,3.45,"n","n","n","n"
"357",695220,"Summer2018",2018,2018-07-10 23:37:00,9,7.174,0.83354,1.136,-0.129,0.152,-1.45772435130747,3.45,"n","n","n","n"
"362",695220,"Summer2018",2018,2018-07-11 02:07:00,9,7.126,0.21772,1.136,-0.127,0.131,-1.45946284256111,3.45,"n","n","n","n"
"363",695220,"Summer2018",2018,2018-07-11 02:37:00,9,7.107,0.4658,1.144,-0.146,0.195,-1.44386013772249,3.45,"n","n","n","n"
"367",695220,"Summer2018",2018,2018-07-11 04:37:00,9,7.116,0.3082,1.135,-0.136,0.135,-1.45154111442523,3.45,"n","n","n","n"
"371",695220,"Summer2018",2018,2018-07-11 06:37:00,9,6.865,1.82294,1.136,-0.145,0.147,-1.44384196628406,3.46,"n","n","n","n"
"372",695220,"Summer2018",2018,2018-07-11 07:07:00,9,7.049,6.60062,1.134,-0.141,0.131,-1.44709258581936,3.45,"n","n","n","n"
"373",695220,"Summer2018",2018,2018-07-11 07:37:00,9,7.145,11.87447,1.128,-0.141,0.135,-1.44644133224814,3.45,"n","n","n","n"
"374",695220,"Summer2018",2018,2018-07-11 08:07:00,9,7.145,16.13265,1.128,-0.154,0.137,-1.4351103724436,3.45,"n","n","n","n"
"375",695220,"Summer2018",2018,2018-07-11 08:37:00,9,7.02,22.13906,1.131,-0.16,0.176,-1.43026116314025,3.46,"o","n","n","o"
"376",695220,"Summer2018",2018,2018-07-11 09:07:00,9,7.068,29.16404,1.135,-0.157,0.15,-1.43334259027056,3.45,"n","n","n","n"
"377",695220,"Summer2018",2018,2018-07-11 09:37:00,9,7.155,39.90728,1.132,-0.151,0.132,-1.4381869308251,3.45,"n","n","n","n"
"378",695220,"Summer2018",2018,2018-07-11 10:07:00,9,7.116,50.81979,1.128,-0.148,0.151,-1.44033586951732,3.45,"n","n","n","n"
"379",695220,"Summer2018",2018,2018-07-11 10:37:00,9,7.107,61.04936,1.127,-0.146,0.142,-1.44196635666212,3.45,"n","n","n","n"
"380",695220,"Summer2018",2018,2018-07-11 11:07:00,9,7.107,69.94222,1.137,-0.17,0.145,-1.42237949742967,3.45,"o","n","n","o"
"381",695220,"Summer2018",2018,2018-07-11 11:37:00,9,7.078,80.29145,1.136,-0.161,0.179,-1.43000860243949,3.45,"o","n","n","o"
"382",695220,"Summer2018",2018,2018-07-11 12:07:00,9,7.251,55.43696,1.132,-0.137,0.14,-1.45035733529163,3.45,"n","n","n","n"
"383",695220,"Summer2018",2018,2018-07-11 12:37:00,9,7.097,98.28732,1.134,-0.153,0.137,-1.43668554420262,3.45,"n","n","n","n"
"384",695220,"Summer2018",2018,2018-07-11 13:07:00,9,6.894,12.64497,1.129,-0.16,0.124,-1.43001548157461,3.45,"o","n","n","o"
"385",695220,"Summer2018",2018,2018-07-11 13:37:00,9,6.991,89.4178,1.128,-0.164,0.11,-1.42641788770543,3.45,"o","n","n","o"
"386",695220,"Summer2018",2018,2018-07-11 14:07:00,9,7.049,62.33352,1.134,-0.168,0.124,-1.42371797140649,3.45,"o","n","n","o"
"387",695220,"Summer2018",2018,2018-07-11 14:37:00,9,7.251,77.28241,1.129,-0.153,0.129,-1.43609875057973,3.45,"n","n","n","n"
"388",695220,"Summer2018",2018,2018-07-11 15:07:00,9,7.203,71.27309,1.135,-0.153,0.118,-1.43680229362349,3.45,"n","n","n","n"
"389",695220,"Summer2018",2018,2018-07-11 15:37:00,9,7.165,58.60068,1.142,-0.173,0.096,-1.4204508384521,3.45,"o","n","n","o"
"390",695220,"Summer2018",2018,2018-07-11 16:07:00,9,7.126,48.07634,1.132,-0.164,0.132,-1.42692103540433,3.45,"o","n","n","o"
"391",695220,"Summer2018",2018,2018-07-11 16:37:00,9,7.165,39.88977,1.134,-0.144,0.139,-1.44448820973166,3.45,"n","n","n","n"
"392",695220,"Summer2018",2018,2018-07-11 17:07:00,9,7.088,29.30997,1.134,-0.154,0.152,-1.43581957694097,3.45,"n","n","n","n"
"393",695220,"Summer2018",2018,2018-07-11 17:37:00,9,7.02,22.2704,1.132,-0.157,0.136,-1.43298290250423,3.45,"n","n","n","n"
"394",695220,"Summer2018",2018,2018-07-11 18:07:00,9,7.059,16.67259,1.144,-0.145,0.12,-1.44472034868313,3.45,"n","n","n","n"
"395",695220,"Summer2018",2018,2018-07-11 18:37:00,9,7.242,2.53215,1.136,-0.151,0.127,-1.43864843880798,3.45,"n","n","n","n"
"396",695220,"Summer2018",2018,2018-07-11 19:07:00,9,7.088,3.27054,1.136,-0.143,0.136,-1.44557468746456,3.45,"n","n","n","n"
"397",695220,"Summer2018",2018,2018-07-11 19:37:00,9,7.184,3.37561,1.127,-0.161,0.199,-1.42889927219073,3.45,"o","n","n","o"
"398",695220,"Summer2018",2018,2018-07-11 20:07:00,9,6.991,2.26072,1.136,-0.148,0.127,-1.44124432403496,3.45,"n","n","n","n"
"400",695220,"Summer2018",2018,2018-07-11 21:07:00,9,7.136,0.08931,1.139,-0.148,0.166,-1.44158175927106,3.45,"n","n","n","n"
"402",695220,"Summer2018",2018,2018-07-11 22:07:00,9,7.184,0.64675,1.128,-0.141,0.136,-1.44644133224814,3.45,"n","n","n","n"
"405",695220,"Summer2018",2018,2018-07-11 23:37:00,9,7.145,0.27318,1.128,-0.141,0.156,-1.44644133224814,3.45,"n","n","n","n"
"406",695220,"Summer2018",2018,2018-07-12 00:07:00,9,7.174,0.19729,1.136,-0.138,0.143,-1.44990977704314,3.45,"n","n","n","n"
"412",695220,"Summer2018",2018,2018-07-12 03:07:00,9,7.049,0.12725,1.127,-0.138,0.143,-1.44895388977498,3.45,"n","n","n","n"
"413",695220,"Summer2018",2018,2018-07-12 03:37:00,9,7.088,0.31404,1.134,-0.141,0.144,-1.44709258581936,3.45,"n","n","n","n"
"414",695220,"Summer2018",2018,2018-07-12 04:07:00,9,7.126,0.01926,1.134,-0.136,0.142,-1.45143694664194,3.45,"n","n","n","n"
"416",695220,"Summer2018",2018,2018-07-12 05:07:00,9,7.213,0.26734,1.127,-0.132,0.151,-1.45420243570671,3.45,"n","n","n","n"
"418",695220,"Summer2018",2018,2018-07-12 06:07:00,9,7.097,0.97655,1.12,-0.116,0.163,-1.46759287106919,3.45,"n","n","n","n"
"419",695220,"Summer2018",2018,2018-07-12 06:37:00,9,7.01,1.81418,1.136,-0.128,0.159,-1.45859351179764,3.45,"n","n","n","n"
"420",695220,"Summer2018",2018,2018-07-12 07:07:00,9,7.068,6.55976,1.135,-0.137,0.198,-1.45067261870257,3.45,"n","n","n","n"
"421",695220,"Summer2018",2018,2018-07-12 07:37:00,9,7.222,10.97555,1.129,-0.109,0.153,-1.47454901370435,3.45,"n","n","n","n"
"422",695220,"Summer2018",2018,2018-07-12 08:07:00,9,7.251,17.42266,1.135,-0.114,0.163,-1.47069152639001,3.45,"n","n","n","n"
"423",695220,"Summer2018",2018,2018-07-12 08:37:00,9,7.203,24.05364,1.136,-0.108,0.156,-1.47601078861279,3.45,"n","n","n","n"
"424",695220,"Summer2018",2018,2018-07-12 09:07:00,9,7.049,31.69152,1.143,-0.111,0.142,-1.47398703744943,3.45,"n","n","n","n"
"425",695220,"Summer2018",2018,2018-07-12 09:37:00,9,6.952,42.13706,1.142,-0.113,0.16,-1.47216816642803,3.45,"n","n","n","n"
"426",695220,"Summer2018",2018,2018-07-12 10:07:00,9,7.078,53.25679,1.135,-0.113,0.167,-1.47156386026578,3.45,"n","n","n","n"
"427",695220,"Summer2018",2018,2018-07-12 10:37:00,9,7.155,34.95447,1.134,-0.116,0.156,-1.46885812512782,3.45,"n","n","n","n"
"428",695220,"Summer2018",2018,2018-07-12 11:07:00,9,7.213,78.58117,1.139,-0.116,0.153,-1.46930254161799,3.46,"n","n","n","n"
"429",695220,"Summer2018",2018,2018-07-12 11:37:00,9,7.174,101.36056,1.12,-0.119,0.177,-1.46494346124372,3.45,"n","n","n","n"
"430",695220,"Summer2018",2018,2018-07-12 12:07:00,9,7.203,28.53363,1.136,-0.121,0.152,-1.46468233197435,3.46,"n","n","n","n"
"431",695220,"Summer2018",2018,2018-07-12 12:37:00,9,7.271,12.08753,1.129,-0.144,0.144,-1.44393479870056,3.45,"n","n","n","n"
"432",695220,"Summer2018",2018,2018-07-12 13:07:00,9,7.174,20.78193,1.132,-0.173,0.124,-1.41914288175118,3.45,"o","n","n","o"
"433",695220,"Summer2018",2018,2018-07-12 13:37:00,9,7.126,11.74313,1.136,-0.152,0.134,-1.43778353991839,3.45,"n","n","n","n"
"434",695220,"Summer2018",2018,2018-07-12 14:07:00,9,7.068,4.68605,1.132,-0.13,0.214,-1.45645623799207,3.45,"n","n","n","n"
"435",695220,"Summer2018",2018,2018-07-12 14:37:00,9,7.126,1.91341,1.144,-0.111,0.147,-1.47407113390104,3.45,"n","n","n","n"
"436",695220,"Summer2018",2018,2018-07-12 15:07:00,9,7.222,13.68982,1.134,-0.132,0.147,-1.45491570565111,3.45,"n","n","n","n"
"437",695220,"Summer2018",2018,2018-07-12 15:37:00,9,7.02,9.59507,1.135,-0.148,0.135,-1.44113145584108,3.45,"n","n","n","n"
"438",695220,"Summer2018",2018,2018-07-12 16:07:00,9,7.136,31.76448,1.124,-0.141,0.159,-1.44600336008737,3.45,"n","n","n","n"
"439",695220,"Summer2018",2018,2018-07-12 16:37:00,9,7.261,22.22662,1.132,-0.141,0.119,-1.44687625665259,3.45,"n","n","n","n"
"440",695220,"Summer2018",2018,2018-07-12 17:07:00,9,7.29,45.08189,1.128,-0.136,0.14,-1.45080811671854,3.45,"n","n","n","n"
"441",695220,"Summer2018",2018,2018-07-12 17:37:00,9,7.376,34.4875,1.132,-0.116,0.147,-1.46867927066176,3.45,"n","n","n","n"
"442",695220,"Summer2018",2018,2018-07-12 18:07:00,9,7.088,4.07315,1.131,-0.112,0.153,-1.47209072776191,3.45,"n","n","n","n"
"443",695220,"Summer2018",2018,2018-07-12 18:37:00,9,7.116,3.75211,1.129,-0.127,0.147,-1.45877829775181,3.45,"n","n","n","n"
"444",695220,"Summer2018",2018,2018-07-12 19:07:00,9,7.059,1.30927,1.134,-0.144,0.201,-1.44448820973166,3.45,"n","n","n","n"
"445",695220,"Summer2018",2018,2018-07-12 19:37:00,9,7.174,1.58361,1.144,-0.135,0.148,-1.45333257666429,3.45,"n","n","n","n"
"446",695220,"Summer2018",2018,2018-07-12 20:07:00,9,7.367,0.0572,1.127,-0.141,0.137,-1.44633212617671,3.45,"n","n","n","n"
"447",695220,"Summer2018",2018,2018-07-12 20:37:00,9,7.184,1.42309,1.136,-0.144,0.144,-1.44470823173031,3.45,"n","n","n","n"
"449",695220,"Summer2018",2018,2018-07-12 21:37:00,9,7.222,1.40558,1.132,-0.148,0.127,-1.44079167484455,3.45,"n","n","n","n"
"450",695220,"Summer2018",2018,2018-07-12 22:07:00,9,7.299,0.2294,1.126,-0.164,0.152,-1.42616500110271,3.45,"o","n","n","o"
"451",695220,"Summer2018",2018,2018-07-12 22:37:00,9,7.213,0.57671,1.136,-0.14,0.135,-1.44817518400005,3.45,"n","n","n","n"
"455",695220,"Summer2018",2018,2018-07-13 00:37:00,9,7.02,0.35782,1.132,-0.141,0.143,-1.44687625665259,3.46,"n","n","n","n"
"463",695220,"Summer2018",2018,2018-07-13 04:37:00,9,7.194,0.58255,1.134,-0.138,0.159,-1.44969864971814,3.45,"n","n","n","n"
"466",695220,"Summer2018",2018,2018-07-13 06:07:00,9,6.952,0.10682,1.136,-0.141,0.14,-1.44730816484064,3.45,"n","n","n","n"
"467",695220,"Summer2018",2018,2018-07-13 06:37:00,9,7.049,1.73246,1.136,-0.136,0.143,-1.45164510140813,3.45,"n","n","n","n"
"468",695220,"Summer2018",2018,2018-07-13 07:07:00,9,7.136,12.15757,1.134,-0.133,0.14,-1.45404574840183,3.45,"n","n","n","n"
"469",695220,"Summer2018",2018,2018-07-13 07:37:00,9,7.184,11.02225,1.129,-0.14,0.148,-1.44742257920752,3.46,"n","n","n","n"
"470",695220,"Summer2018",2018,2018-07-13 08:07:00,9,7.184,17.62988,1.137,-0.154,0.2,-1.43617142305242,3.45,"n","n","n","n"
"471",695220,"Summer2018",2018,2018-07-13 08:37:00,9,7.145,37.81759,1.136,-0.144,0.131,-1.44470823173031,3.45,"n","n","n","n"
"472",695220,"Summer2018",2018,2018-07-13 09:07:00,9,7.145,22.04567,1.139,-0.153,0.127,-1.43726727770303,3.45,"n","n","n","n"
"473",695220,"Summer2018",2018,2018-07-13 09:37:00,9,7.136,44.06331,1.127,-0.149,0.143,-1.43934925257382,3.45,"n","n","n","n"
"474",695220,"Summer2018",2018,2018-07-13 10:07:00,9,7.232,54.80363,1.137,-0.152,0.192,-1.43789915248192,3.45,"n","n","n","n"
"475",695220,"Summer2018",2018,2018-07-13 10:37:00,9,7.184,22.17116,1.132,-0.144,0.143,-1.44426742262921,3.45,"n","n","n","n"
"476",695220,"Summer2018",2018,2018-07-13 11:07:00,9,7.251,63.79572,1.132,-0.153,0.136,-1.43645143763332,3.45,"n","n","n","n"
"477",695220,"Summer2018",2018,2018-07-13 11:37:00,9,7.213,20.32663,1.132,-0.148,0.14,-1.44079167484455,3.45,"n","n","n","n"
"478",695220,"Summer2018",2018,2018-07-13 12:07:00,9,7.107,23.80556,1.129,-0.138,0.143,-1.44916760684594,3.46,"n","n","n","n"
"479",695220,"Summer2018",2018,2018-07-13 12:37:00,9,7.251,27.79816,1.134,-0.136,0.144,-1.45143694664194,3.45,"n","n","n","n"
"480",695220,"Summer2018",2018,2018-07-13 13:07:00,9,7.261,10.13792,1.134,-0.157,0.14,-1.43322290182702,3.45,"n","n","n","n"
"481",695220,"Summer2018",2018,2018-07-13 13:37:00,9,7.242,58.95966,1.131,-0.157,0.147,-1.43286259055201,3.45,"n","n","n","n"
"482",695220,"Summer2018",2018,2018-07-13 14:07:00,9,7.136,18.80606,1.136,-0.178,0.134,-1.41536996242813,3.45,"o","n","n","o"
"483",695220,"Summer2018",2018,2018-07-13 14:37:00,9,7.116,34.54296,1.132,-0.154,0.198,-1.43558399559481,3.46,"n","n","n","n"
"484",695220,"Summer2018",2018,2018-07-13 15:07:00,9,7.203,27.62304,1.136,-0.143,0.158,-1.44557468746456,3.45,"n","n","n","n"
"485",695220,"Summer2018",2018,2018-07-13 15:37:00,9,7.232,22.68483,1.136,-0.153,0.135,-1.43691884116484,3.45,"n","n","n","n"
